tmJWa3jIRB,0.9995274568569066
o4fBxJPh3y,0.999151585213523
lJ5zuzOox3R,0.998836938846336
jpudflwg2pR7,0.9973373756086386
d8sMxxX8uhYioVo,0.996315832512061
bbU0bS7B5,0.9952153369930297
cnB_zqr_6,0.994911596348115
xFwfNPE,0.9924859074684096
p0ckY1h3Rziz,0.989272421357995
dB4bVahVejC,0.987655069758785
xamatEwJzmBM,0.9873236309193211
de5HVkcWfeNO9,0.9869539519214978
siasP2ibH,0.9817486841604697
wWy4pk15oP,0.9815770784266001
ga6suhIh,0.9811193923490154
ltgfhCp,0.9772478056330236
izmgP7,0.9719446651211346
fDUrhaxcFuY0r,0.9717150859028504
xL9zFVZBUw,0.9703097455364866
XpA5fJzijJeJeP7,0.9689664494606944
pZp0xnPo,0.9662072197261438
hNRcSCw4wuY,0.9660737645369069
xaesSFZQD7AL,0.9657915588682243
oUDxGQzoiOUt7r,0.9641274051437552
u_P3xdlRS8naqbi,0.9625750046963409
xY7WB93oz7x,0.9620843120767593
qFufOLhh__qzUx,0.9608054403991917
f8uORV0cnfcBEK,0.959331248485161
vmcOluC,0.9591950062773621
kpu5Qlh9LB,0.9588892581487106
etoVgUCsEU,0.9525068230871009
wvj48Xaq,0.9479264429870068
mYpfdJsm,0.946002939047002
fEDkwwAjAR9io0X,0.943960704359102
vwoWYf4mLopfgnZ,0.942480841737347
tEmoVx09S8aOk,0.9420673570806176
v29fw6JibbdVc8U,0.9414531800823924
vCqPeec59,0.9385987093902345
pwRnRpa25gUeKv,0.9369378390665573
hOWeQ4G3en_,0.9335937546055849
tE3KlfKC3ai0QR,0.9275555113529201
vw1G3Kfi1K,0.9262938984719123
j15O_iq22wviI,0.9254450454374432
qJZ4A54ek6,0.9237790841703629
nujuaohgx77sJDa,0.922535969017122
eiY1CHivb,0.9217093902119685
p43muIH,0.9216913428121117
vI34Id,0.9201069189373648
bKBncyk3Tc_,0.9191671155149936
ctCiYnbv,0.9171523815771501
vAxCdwDkBbR8oBp,0.9167308630449468
fu9wFbx2ctb,0.9159239424398544
o7tCIf1YoHhfP,0.9154771641289159
jATTRNYO2gGaL,0.9135423295520798
mtIJNyAAn,0.9120047270567628
dn8Oyr4n,0.910945275217571
mNygtGYLK5YL70,0.9054895160941936
fyl6PKTMEeaweMw,0.9049831171116844
fbNrh9VKiEHT,0.8969800439470802
lGcy8QQdA6QufLj,0.8941006777298091
uI3UUlgC6NsO,0.8925878451662353
dwuBV_,0.8914221220649138
fmlRLkjbMahvm,0.8879199052889247
jYWrKZA03JtNz5L,0.8875116227050038
x8oToYqkagcaT8,0.883011472390318
tLCucLjaBx,0.8825940727702215
piWh3Ghpr,0.8805156898013622
fXCRq_fHY54q,0.8803196989847186
hoExRL1vPFnwV,0.8782008533365883
kcLG7QaidM,0.877710701276989
ejtbudc9eGS3Qj,0.8773964905142636
koeB85hE_3Cs4,0.8769437024688677
jojUSq4s2L,0.8768667406870052
hkB78K6X4Vl,0.8731952744560647
rBVfsiEIe2Eax,0.8730411398641582
foeKU29O0I,0.8724506751410283
ejclAJwWNR,0.8714069193153711
eXRMWcDjQ9qZzL,0.8694163293158763
uRov5UnVsk1qGZ7,0.8665254955211044
kDJj0uik0PgI,0.8630501785821523
30LLdNOs0q66q,0.8620083722031674
kbLMVVjGLS,0.8619943441229171
rAo48NltVLJb,0.8611151299138855
i9w15JNvawM,0.857852964491454
qfVCd2h4Z2UZ,0.8566546644460745
oiEx1JBNkiVqGa,0.8556605927814332
lPf3ryh8iCp48rX,0.8545450358445832
v8kV5DAl,0.8523594287495367
pTnhEmq2R0E,0.8517648037218841
qhjFErs,0.8514317060423982
k0gz2PlczBVB,0.8476271209446296
vB8YMvDZy4N,0.8472161568630506
lCwkSx2Fau,0.845529406717416
sqOFbJ0CQYM,0.8440382174827614
nVknR53lLvTup,0.8426712602521872
m2iCrrJr5ZJ46sg,0.8423093755713391
nYpuu7dWvXMFUG9,0.8408870259643622
isCqNaeFmSV,0.840320536635537
i14yrXvhoPfJb,0.838064833327926
qAmQH4pSWbM7tV8,0.8373143018707494
urPrgYOyFq_,0.8372150322905829
xS6ZwWV4d0,0.8345447673605043
fbVLic8hDLa3nk,0.8316601713610678
rB9mrcihBqzq,0.8274865783606695
eAKsOJ5Q3,0.8259805318829483
oKlAzbYrDoryT,0.8225845171179204
qMsoa6pv1W,0.8213906015717003
vctzYPWi3eq_1bk,0.8161414582219072
nXFxw4B,0.8158223924123277
qiPKnAbToGq_q7,0.8143864367086081
kE9eW5chj7Oh9,0.8143843257870362
kCZ9eKEP7hV3X,0.8140390689438307
nmTeZcakVOJIS,0.8131372987828559
ks3rKpTnFRp,0.8106474715469132
pXkTi7Msy,0.8103798045233375
ttaC0amV,0.8102260572460153
w83rIQnb,0.8082324517765391
wAr6oN6I,0.8061780526901514
h6jxnEUtkg9,0.8060873579324662
fQMG3CPGRM4aJE,0.8060456020878107
jrjj5yu19FseLgq,0.7972529892928643
cDbDKaIwA,0.7931030093834247
fjZD9sfi01ieN,0.7915103535233821
tGinTTcW7TogY6,0.7905369081165718
l5PVzB1Kp_A,0.786817734020612
eHGASZ0B1pvB,0.7826360435820142
h8z2xMU8q7mMWY,0.7824840626421916
ekaJktB0zoSj,0.7817644539712851
gw5MOWRWF5jhKKS,0.7787870522915744
nOFTfEHTeLmOPH,0.7766181615933353
qz15FDkWR,0.7760685135198322
evyf4bEqdI,0.7730314914105422
uKyn8hVbxyadzkP,0.7725965520989999
wu4Ke0etMbzXCms,0.7718020337959047
qfIy,0.7679402253359542
mMDzBMQJfHH2,0.767256567371246
xApwCLbrTp,0.7630027967219869
rxgQ1TGw5WE8Of,0.7559763211300482
ncXbx4x2DxQg,0.7557167662890396
mj450tbokZZ2gEb,0.7552557631316065
bgEwXLjFJWyBkW,0.751945735929552
jMk3oaW0st3f,0.7513781482450486
vcR68dcu1de,0.7506420330197712
rGbLj5B_oiNmp3,0.7492093922107624
puTtjUFpRciDHX,0.7488632813573866
dztLiT,0.7487448360990165
phrJeU2hyCG991,0.7487206254165348
bAo90DhPNPqJl,0.7478861813405672
lLK2Zq34kL,0.7475729855836206
p1_FTgK10,0.745431542114481
k8e4NvW3zX2iNMz,0.7423664581074946
felWNZDk4Is1,0.7421503035620676
bQxEV6egkt8ugpx,0.7404217427566556
ir8Bk3sD1,0.7364266416087106
gErPpEMnX,0.7363863666202142
xJIYkjd87jiUx87,0.7355914774829143
ekxh5Zcf,0.7339510306096666
q5tE5dA6xiDnQ,0.7317760867974821
qG1CI4DTr_,0.7309914039296215
wo5BVq1NFaqo08,0.7306558507064492
eTSD_LiGWj7B,0.7269199305867774
wWsRJ8Hk1z,0.7269145399454721
uAYNfjer5H4,0.7259701622273504
k1G2lIoyXtn,0.7252248387901751
tN2O21W_xNEqT,0.7245056514607591
l4SM79XLWT,0.7234635712350318
pWeVOfHQritGCP,0.7221099257850485
9ZyINZZg3,0.720837516549054
vDBaHkE6j_8a0,0.7207855957609436
twMCMRHgQEH,0.7197746896834454
g5gMNviYO3,0.7195537360871671
ec2L4jX92Q_z,0.7189136950146094
vwuSgw2cFw,0.7188642748346753
rwiI8JzXWIlB,0.7180556437077592
o4J1FAhJRc3l,0.715090486147195
pjmeJFCj9,0.7125378009835266
ggpyEHkT,0.7101960351009607
k1jCmoYXi5wsw,0.7088923099197961
nZDyymgdFT,0.7084638461203958
x6aFrmdsTOJl,0.7075238994481902
bEosQefLMfnGXr,0.7073303738550258
koAnf2gX4,0.7057435041027506
iAGFXQK5R5,0.7022342465494215
onvBvsPqom,0.7017057762505715
jJEEnMDeXgkq,0.701118408917947
n9crT3q01L,0.7009866044612634
svmbzMqi32vO,0.7007223882136322
dl7Vaigu,0.6999360511401725
oqhlAAz_NI,0.6998460840100198
x3TD5DqW1PZXK,0.6956990177665343
pcGhCbcRQ,0.6923913985579913
heVcZ10p6nWW,0.6908812184259694
eeJUmnKD98,0.6901455727781464
f2gRmoHUul,0.6890519668897195
tDDWrYsgFtnr7,0.6886609135560954
