qThFivjI5Ig4tP,0.9999576493582393
keZlRa5xuChKMRr,0.997740403806696
koeB85hE_3Cs4,0.9971999264825889
tE3KlfKC3ai0QR,0.9910891070646088
eXRMWcDjQ9qZzL,0.9859551552273385
eukxfEM,0.984108910138953
b6teJFoSq,0.982331057303911
vvyhD9dsqxT,0.978504961003109
hNRcSCw4wuY,0.9777479864498152
dzANOVAi3itJfM,0.9729454075517323
ngl7M2ou5B,0.9725125036244996
kJOMDvP_hM,0.9718081479221121
o4J1FAhJRc3l,0.971711230816812
sqOFbJ0CQYM,0.9696037976867566
sDgnhdk16v5S,0.968965275106784
olXjFMQN6Z2IeiP,0.9642261763738457
tPSKBQR7d,0.9641718042084768
qaAzOWmFv,0.963663001704382
gw5MOWRWF5jhKKS,0.9616199850527476
veTmZgebN,0.9587974247689881
ekxh5Zcf,0.9577780587643374
dhzwZIL,0.9563521772716967
vAxCdwDkBbR8oBp,0.9561090741057049
nUhSItKZTzlmF,0.9560398020905226
mM6SM9iNUzdPB,0.9555275537386916
qJZ4A54ek6,0.9554525945833057
cBR_2ogf2K8w,0.9548934779555162
pLwkcIQ1KPKKNLE,0.9518909579723543
j6XpKentMdN,0.9514768505708667
bJgRqGemA0,0.950883952028986
nYCk8bbiKO_LO,0.9452322122860748
vctzYPWi3eq_1bk,0.9394367585423566
yV9pR,0.9382477320527683
oqhlAAz_NI,0.937826129190239
lX_ZleJ1cmrfQP,0.9368524448749174
ggpyEHkT,0.9360597186580857
dc1AMQ9BNu,0.9349804709063073
pxbhVMmi70d,0.9307887673888828
qFufOLhh__qzUx,0.9294182061662833
jYWrKZA03JtNz5L,0.9287284301603639
ntoNO5fTDPAMIG,0.9278328072525946
baOt8Buar6n,0.9230776110150068
b9bljtrw2EtdC,0.9229032170776954
T00J6Cal7Xc8QQ,0.9220677428427839
qfVCd2h4Z2UZ,0.9220292646016931
giqydCPhjH,0.9175387110457013
fWwN1kO18BD5QcN,0.9162180180896702
eqKlV0GC,0.9160670144002301
fK_AV,0.9144246379131242
nVknR53lLvTup,0.9125599754142135
sscHTdWRcxEBIR,0.9108279114993242
cXpxdumwQDXwxl,0.9102372134188579
tEmoVx09S8aOk,0.908795245092791
lUwCKEovPYOsG,0.9071896598007231
hk7L1FMQDmYcnA,0.9049027417991975
n4CbqFYbYKb,0.8987248235618007
qdggr9nnCOrg,0.8974388590271304
urPrgYOyFq_,0.893591073582006
vcR68dcu1de,0.892642894461254
yeXlVonSZgEPCc,0.8919329390348416
xL9zFVZBUw,0.8904015092560369
h_XImLI7D,0.8894846912451525
w40WN1zN,0.886383879198391
uFztvSP_,0.8856102730544976
o7tCIf1YoHhfP,0.8851003939476466
rB9mrcihBqzq,0.8845794109885038
pjmeJFCj9,0.8844719121468256
fXCRq_fHY54q,0.8843922760305415
jJEEnMDeXgkq,0.8843293449591682
oPPXxD7ad,0.8812513312625251
osd8MwYEBE,0.8800474556489759
uLcb3_70uo6X,0.8796069316032182
iemR45d6t,0.8766974573548172
kpu5Qlh9LB,0.8741798711241647
kMWzLd,0.8736008635317443
siasP2ibH,0.8724520232443208
juqbbbf6WEnsXH,0.8702151950357021
luqmarJMx2pOlk,0.8659677486579709
bAo90DhPNPqJl,0.8641278385225795
j15O_iq22wviI,0.8619279696855676
dn8p7mi,0.8616201155348038
oLDdkM,0.8605318204190646
mNz3IhPtWT,0.8599564828241258
k1G2lIoyXtn,0.8595228909973633
gmLbNOLf,0.8591627191887617
u8WjUnsvOufc,0.8583810222720926
iAGFXQK5R5,0.8555615011954668
cgTJJ8hwT,0.854386455018209
glOhd9n0XbIafy,0.853421401316582
rSaU1hkUY,0.8534067996968292
fbVLic8hDLa3nk,0.8513489493374303
lCwkSx2Fau,0.8509173121094393
piWh3Ghpr,0.8481221307420905
qz15FDkWR,0.8446019990208249
